availability_id,availability_30,availability_60,availability_90,availability_365
8474,0,2,16,16
8475,29,59,89,364
8476,6,23,46,98
8477,16,40,70,160
8478,14,41,66,156
8479,0,0,0,0
8480,11,30,52,316
8481,0,1,31,306
8482,30,60,90,180
8483,3,19,38,38
8484,0,0,1,276
8485,26,53,83,83
8486,30,56,86,239
8487,3,12,17,246
8488,0,0,0,122
8489,28,58,88,88
8490,12,42,72,72
8491,10,32,38,297
8492,30,60,90,365
8493,30,60,90,365
8494,8,21,43,318
8495,30,60,90,365
8496,24,37,56,146
8497,11,11,11,11
8498,12,42,72,162
8499,10,19,36,295
8500,16,32,54,299
8501,0,0,0,0
8502,0,0,17,292
8503,6,33,55,330
8504,1,1,10,10
8505,7,27,57,140
8506,29,59,89,89
8507,0,0,0,0
8508,23,50,77,352
8509,14,14,14,281
8510,0,0,0,0
8511,0,0,0,244
8512,0,4,34,309
8513,0,0,0,0
8514,0,28,58,333
8515,24,38,51,312
8516,1,31,61,336
8517,21,43,73,73
8518,13,43,73,348
8519,10,24,36,311
8520,8,26,51,137
8521,12,42,66,146
8522,0,0,0,0
8523,9,13,13,13
8524,1,2,32,32
8525,29,59,89,179
8526,30,60,90,365
8527,13,40,69,69
8528,4,12,35,293
8529,28,58,88,363
8530,4,4,4,4
8531,30,60,90,179
8532,30,60,90,121
8533,4,30,59,59
8534,26,56,85,85
8535,5,16,33,33
8536,25,55,85,360
8537,30,56,86,352
8538,0,0,0,0
8539,3,20,46,316
8540,20,48,77,77
8541,7,21,42,292
8542,18,41,62,250
8543,20,48,78,167
8544,0,0,0,242
8545,0,0,0,116
8546,22,52,82,171
8547,1,29,59,59
8548,4,16,34,304
8549,30,60,90,365
8550,11,28,32,32
8551,5,11,19,94
8552,8,9,17,292
8553,0,0,0,0
8554,22,52,82,356
8555,0,0,0,0
8556,5,10,16,248
8557,30,60,90,365
8558,6,7,7,39
8559,30,60,90,365
8560,16,29,58,147
8561,7,12,27,246
8562,30,60,90,179
8563,23,51,75,344
8564,0,0,0,0
8565,14,15,15,15
8566,6,31,57,63
8567,3,22,44,133
8568,30,60,90,179
8569,27,57,87,142
8570,15,39,50,293
8571,8,18,28,261
8572,30,60,90,365
8573,0,0,0,0
8574,0,0,0,28
8575,0,0,0,0
8576,14,19,48,317
8577,3,6,6,244
8578,26,56,86,361
8579,4,12,12,12
8580,18,39,66,341
8581,23,27,43,43
8582,30,60,83,358
8583,21,49,75,164
8584,9,28,58,212
8585,0,13,43,43
8586,1,28,58,58
8587,30,60,90,90
8588,0,0,0,0
8589,0,0,0,0
8590,10,28,49,88
8591,1,27,57,330
8592,10,22,43,75
8593,0,0,0,0
8594,0,0,0,0
8595,0,0,0,0
8596,14,37,55,329
8597,8,36,66,206
8598,30,60,90,365
8599,9,16,24,274
8600,30,60,90,365
8601,0,0,0,130
8602,19,49,79,346
8603,28,58,88,363
8604,15,35,61,336
8605,30,60,90,365
8606,29,59,89,89
8607,4,23,32,107
8608,0,9,39,73
8609,29,59,89,364
8610,29,59,89,364
8611,10,40,70,160
8612,0,0,0,0
8613,28,58,82,357
8614,11,35,52,52
8615,0,0,0,0
8616,30,60,90,365
8617,0,0,0,0
8618,29,59,89,179
8619,17,38,64,154
8620,9,9,26,269
8621,3,3,3,78
8622,16,43,73,73
8623,28,58,88,363
8624,6,35,65,123
8625,0,0,0,0
8626,20,48,74,163
8627,23,43,58,329
8628,12,12,12,12
8629,0,19,19,264
8630,13,43,73,342
8631,3,11,15,90
8632,29,59,89,364
8633,15,33,55,327
8634,0,0,0,0
8635,0,0,0,243
8636,9,39,69,159
8637,29,59,89,364
8638,0,0,0,0
8639,12,42,72,72
8640,21,49,75,75
8641,0,0,0,0
8642,0,0,0,91
8643,21,36,36,36
8644,20,32,46,313
8645,14,39,68,215
8646,4,4,23,23
8647,24,54,84,359
8648,29,59,89,89
8649,15,29,52,327
8650,4,4,7,151
8651,23,41,41,278
8652,20,34,51,320
8653,22,34,52,320
8654,0,1,15,280
8655,16,20,36,67
8656,13,26,31,267
8657,8,18,18,267
8658,6,16,34,284
8659,0,0,0,254
8660,0,0,0,0
8661,20,38,56,321
8662,6,14,39,39
8663,22,41,70,218
8664,0,0,3,157
8665,29,59,89,364
8666,0,1,1,1
8667,4,4,4,275
8668,18,37,57,122
8669,0,0,25,26
8670,30,60,90,365
8671,0,0,0,0
8672,30,60,90,365
8673,30,60,90,365
8674,27,57,87,87
8675,13,40,41,316
8676,30,60,90,365
8677,30,60,90,365
8678,30,60,90,180
8679,0,21,51,326
8680,0,0,0,275
8681,0,0,16,282
8682,30,60,90,365
8683,30,60,90,243
8684,0,28,58,58
8685,30,60,90,90
8686,30,60,90,365
8687,0,4,34,309
8688,29,59,89,89
8689,24,54,84,174
8690,24,54,84,174
8691,6,36,66,341
8692,30,60,90,365
8693,17,47,70,345
8694,0,0,16,259
8695,0,0,0,0
8696,25,55,85,85
8697,0,0,0,0
8698,13,13,13,277
8699,20,50,80,355
8700,30,60,90,365
8701,28,58,88,363
8702,30,60,89,89
8703,0,0,0,69
8704,0,3,10,55
8705,0,0,0,0
8706,30,60,90,365
8707,26,56,86,357
8708,30,60,90,365
8709,29,59,89,179
8710,0,1,3,122
8711,18,48,78,353
8712,15,17,22,291
8713,15,21,21,106
8714,0,0,15,15
8715,10,21,40,293
8716,0,0,0,0
8717,3,13,25,264
8718,9,22,34,305
8719,0,0,6,95
8720,29,29,55,55
8721,26,56,86,296
8722,0,0,0,0
8723,30,52,82,357
8724,25,55,85,360
8725,25,55,85,85
8726,18,46,72,72
8727,0,0,0,0
8728,30,60,90,365
8729,0,0,0,0
8730,3,7,37,312
8731,0,0,0,227
8732,18,41,54,324
8733,0,0,0,0
8734,11,24,40,302
8735,0,0,0,0
8736,11,29,59,334
8737,0,0,30,184
8738,17,45,73,73
8739,29,59,89,89
8740,30,60,90,180
8741,2,2,2,2
8742,4,29,54,329
8743,14,14,14,14
8744,7,19,43,311
8745,25,48,78,353
8746,30,60,90,365
8747,8,8,8,252
8748,0,0,0,0
8749,27,57,87,362
8750,9,26,56,307
8751,0,0,0,0
8752,10,29,51,310
8753,0,0,0,0
8754,3,3,3,3
8755,7,7,7,67
8756,0,0,0,13
8757,0,0,0,0
8758,29,59,89,179
8759,18,19,47,322
8760,5,26,52,140
8761,28,58,88,88
8762,29,42,49,49
8763,0,0,9,278
8764,0,2,32,307
8765,17,40,60,335
8766,13,33,50,325
8767,0,0,0,0
8768,25,55,85,360
8769,0,0,0,0
8770,14,31,31,287
8771,0,0,0,0
8772,0,6,35,269
8773,0,0,0,122
8774,10,10,10,189
8775,2,2,2,251
8776,0,0,15,76
8777,0,0,0,148
8778,23,53,83,298
8779,23,53,83,358
8780,0,0,0,0
8781,23,46,76,351
8782,0,0,0,59
8783,0,30,60,335
8784,0,0,16,30
8785,3,26,42,312
8786,0,0,0,0
8787,17,20,20,141
8788,25,55,85,360
8789,0,1,31,62
8790,12,12,12,12
8791,0,0,8,98
8792,0,0,6,158
8793,0,6,36,38
8794,0,0,0,81
8795,0,0,1,91
8796,27,57,87,362
8797,21,48,67,342
8798,14,44,74,349
8799,30,60,90,365
8800,8,17,39,110
8801,0,0,0,0
8802,20,44,69,159
8803,0,0,0,0
8804,0,0,0,116
8805,15,26,42,118
8806,10,25,47,299
8807,0,28,58,58
8808,19,49,79,354
8809,8,19,42,317
8810,29,59,89,364
8811,0,1,7,7
8812,0,0,0,182
8813,3,25,40,315
8814,1,17,35,306
8815,0,0,0,0
8816,0,0,0,0
8817,0,0,0,0
8818,0,0,0,0
8819,1,7,9,9
8820,0,0,0,0
8821,0,0,0,0
8822,0,0,0,0
8823,21,51,81,356
8824,7,19,34,306
8825,18,48,75,338
8826,17,17,17,231
8827,0,0,0,0
8828,0,0,0,18
8829,30,60,90,365
8830,0,0,0,151
8831,0,0,0,0
8832,16,31,61,336
8833,8,16,30,119
8834,0,0,0,0
8835,10,24,37,285
8836,0,0,0,0
8837,0,0,18,102
8838,0,0,0,0
8839,0,6,36,36
8840,30,60,90,365
8841,0,0,0,0
8842,4,6,13,256
8843,12,39,68,68
8844,8,8,16,16
8845,2,19,29,282
8846,8,34,64,79
8847,16,46,76,166
8848,17,39,67,339
8849,14,34,64,125
8850,13,13,14,32
8851,28,58,88,88
8852,3,7,19,91
8853,23,53,83,114
8854,13,36,52,52
8855,2,18,39,279
8856,0,0,0,0
8857,13,18,18,18
8858,0,0,0,0
8859,0,8,20,96
8860,11,24,29,111
8861,0,0,0,0
8862,0,0,9,45
8863,26,56,86,361
8864,9,32,59,139
8865,18,48,74,349
8866,0,0,0,0
8867,1,31,61,336
8868,5,15,21,90
8869,0,0,10,10
8870,26,56,86,361
8871,0,0,0,0
8872,13,35,65,98
8873,19,19,19,19
8874,0,2,32,307
8875,0,0,0,275
8876,8,16,31,267
8877,30,60,90,365
8878,30,60,90,365
8879,1,31,61,327
8880,17,44,73,73
8881,1,31,61,151
8882,26,26,26,26
8883,0,0,11,281
8884,30,60,90,365
8885,16,42,72,347
8886,30,60,90,365
8887,12,21,32,282
8888,0,0,0,0
8889,30,60,90,365
8890,0,0,0,0
8891,30,60,90,365
8892,3,8,23,292
8893,4,13,36,41
8894,30,60,90,365
8895,30,51,81,81
8896,0,0,0,0
8897,30,60,90,365
8898,23,53,83,358
8899,0,0,0,0
8900,30,60,90,365
8901,28,58,88,363
8902,7,7,7,7
8903,0,0,0,0
8904,0,0,0,0
8905,0,8,8,8
8906,0,6,36,218
8907,0,0,0,0
8908,20,50,80,355
8909,5,20,34,110
8910,2,8,16,265
8911,13,39,69,69
8912,0,0,0,0
8913,7,7,7,7
8914,16,41,71,161
8915,14,16,46,321
8916,19,42,69,344
8917,3,20,45,135
8918,1,8,34,34
8919,0,0,0,0
8920,0,0,0,0
8921,10,37,65,340
8922,16,16,22,22
8923,30,60,90,365
8924,21,51,81,356
8925,10,30,60,60
8926,7,23,23,23
8927,0,0,0,88
8928,10,25,54,315
8929,13,26,54,54
8930,0,0,0,23
8931,0,0,0,275
8932,12,15,42,132
8933,0,0,0,0
8934,0,0,0,0
8935,27,57,87,87
8936,8,8,8,124
8937,10,21,33,308
8938,19,19,19,263
8939,11,25,26,116
8940,13,13,13,135
8941,7,7,7,7
8942,21,51,81,356
8943,0,0,0,0
8944,0,17,31,31
8945,0,0,0,0
8946,29,59,89,364
8947,12,12,12,12
8948,0,0,0,0
8949,0,18,48,323
8950,14,44,74,164
8951,3,8,32,162
8952,3,3,3,273
8953,11,39,63,338
8954,11,18,48,109
8955,0,0,0,0
8956,7,33,61,336
8957,0,0,0,0
8958,6,6,13,257
8959,0,1,18,21
8960,4,4,4,251
8961,19,49,79,354
8962,0,0,0,0
8963,30,60,90,365
8964,1,25,55,145
8965,1,10,10,266
8966,30,60,90,365
8967,16,46,71,346
8968,21,37,67,67
8969,0,0,0,173
8970,27,57,87,177
8971,0,14,44,319
8972,19,44,74,164
8973,11,33,60,326
8974,4,18,18,48
8975,1,1,19,294
8976,0,0,0,0
8977,0,6,12,23
8978,28,58,81,356
8979,0,0,30,30
8980,0,0,14,136
8981,15,34,62,337
8982,26,56,86,361
8983,0,0,0,183
8984,0,0,0,116
8985,15,27,39,308
8986,18,41,71,346
8987,12,42,72,347
8988,0,0,0,122
8989,26,56,86,176
8990,30,60,90,365
8991,2,19,49,49
8992,0,0,0,0
8993,0,0,0,0
8994,10,11,20,295
8995,0,0,0,0
8996,15,35,62,337
8997,30,60,90,365
8998,10,40,40,285
8999,28,58,88,363
9000,29,59,89,89
9001,0,0,0,0
9002,3,3,3,125
9003,21,51,78,168
9004,10,21,33,296
9005,2,2,18,108
9006,0,0,0,0
9007,30,60,90,180
9008,4,13,13,247
9009,0,0,0,0
9010,8,26,50,140
9011,1,7,10,76
9012,5,31,58,333
9013,0,0,0,0
9014,0,0,0,98
9015,13,16,17,17
9016,28,58,85,141
9017,7,20,30,106
9018,0,13,13,13
9019,0,0,6,239
9020,30,60,90,365
9021,20,50,80,355
9022,0,5,19,19
9023,0,9,39,314
9024,30,60,90,365
9025,0,28,58,333
9026,5,35,65,65
9027,30,60,90,365
9028,27,54,82,353
9029,20,21,34,34
9030,28,58,88,363
9031,23,37,67,342
9032,0,0,0,0
9033,9,9,9,9
9034,14,44,74,349
9035,11,29,47,313
9036,0,2,27,302
9037,0,10,10,10
9038,27,57,87,362
9039,4,4,19,19
9040,19,49,76,200
9041,0,0,0,0
9042,0,16,46,321
9043,0,0,0,0
9044,0,0,0,0
9045,27,57,87,87
9046,12,32,51,112
9047,27,57,87,177
9048,15,45,72,162
9049,0,0,0,0
9050,8,29,54,327
9051,21,51,81,81
9052,0,0,0,244
9053,23,51,81,356
9054,3,3,3,278
9055,3,26,53,328
9056,2,13,29,288
9057,0,0,0,0
9058,0,0,0,0
9059,30,60,90,365
9060,25,55,82,356
9061,0,0,0,0
9062,19,43,71,338
9063,11,24,38,38
9064,0,0,0,0
9065,25,53,83,358
9066,6,15,19,19
9067,29,59,89,364
9068,7,7,13,288
9069,26,35,37,37
9070,17,47,76,351
9071,17,17,20,79
9072,30,60,90,365
9073,5,25,52,327
9074,0,0,0,0
9075,0,0,0,0
9076,3,3,3,263
9077,23,53,83,83
9078,0,0,0,0
9079,9,9,12,287
9080,2,14,34,309
9081,25,50,80,355
9082,18,37,62,318
9083,6,16,26,170
9084,9,10,36,311
9085,0,0,0,0
9086,24,54,84,174
9087,29,59,89,364
9088,21,46,76,351
9089,6,20,40,60
9090,0,0,0,122
9091,14,30,46,136
9092,23,44,73,163
9093,20,42,70,160
9094,0,0,0,0
9095,0,0,0,0
9096,12,40,69,344
9097,0,0,0,0
9098,0,0,0,214
9099,3,26,42,312
9100,9,25,46,316
9101,0,0,0,0
9102,3,3,3,3
9103,30,60,90,365
9104,16,46,76,351
9105,0,0,0,0
9106,5,10,16,71
9107,0,0,0,0
9108,0,0,0,0
9109,24,54,84,359
9110,0,3,8,259
9111,0,0,0,0
9112,9,9,9,9
9113,30,60,90,365
9114,27,55,85,85
9115,14,14,14,285
9116,5,10,20,96
9117,0,0,0,63
9118,26,56,86,361
9119,0,0,0,0
9120,21,50,80,355
9121,12,28,58,333
9122,0,0,28,28
9123,2,9,15,258
9124,10,35,65,340
9125,0,9,39,39
9126,0,0,0,0
9127,20,20,20,293
9128,21,51,81,240
9129,29,59,89,364
9130,0,0,0,0
9131,2,2,26,271
9132,0,0,0,0
9133,14,14,14,258
9134,4,26,50,140
9135,3,3,3,3
9136,21,47,72,162
9137,29,59,89,364
9138,26,56,86,361
9139,0,0,0,0
9140,1,28,58,333
9141,2,2,2,276
9142,19,40,61,335
9143,14,44,69,344
9144,7,20,50,325
9145,26,56,86,175
9146,0,1,31,306
9147,0,0,0,0
9148,3,33,62,62
9149,30,60,90,365
9150,0,17,20,99
9151,0,0,0,0
9152,23,53,83,358
9153,5,20,46,321
9154,13,13,13,13
9155,0,0,0,0
9156,16,32,55,323
9157,0,0,0,0
9158,5,5,5,5
9159,0,0,0,0
9160,0,4,6,243
9161,26,56,86,361
9162,17,47,77,166
9163,18,48,78,353
9164,13,43,72,72
9165,8,24,24,24
9166,12,22,38,302
9167,2,2,2,2
9168,0,30,60,335
9169,7,23,41,305
9170,20,50,80,355
9171,0,0,0,0
9172,0,0,0,0
9173,2,10,28,286
9174,0,0,0,122
9175,1,1,15,290
9176,30,60,90,365
9177,14,38,62,151
9178,22,24,24,24
9179,15,36,57,121
9180,15,29,46,310
9181,0,0,0,0
9182,30,34,63,63
9183,3,6,32,263
9184,0,24,44,319
9185,22,52,82,357
9186,4,32,62,337
9187,2,2,7,61
9188,0,8,31,31
9189,11,41,71,346
9190,0,0,10,20
9191,0,0,0,183
9192,0,0,0,0
9193,0,17,36,36
9194,0,1,28,303
9195,0,30,59,59
9196,0,0,0,0
9197,0,4,18,57
9198,0,3,3,250
9199,8,31,59,142
9200,5,24,54,329
9201,0,0,0,0
9202,0,3,6,56
9203,9,27,40,314
9204,0,0,0,244
9205,6,19,44,298
9206,0,0,0,0
9207,9,28,53,143
9208,0,15,45,107
9209,0,0,0,77
9210,30,60,90,365
9211,0,0,6,227
9212,22,49,75,348
9213,12,12,20,20
9214,10,36,64,337
9215,27,57,57,57
9216,1,5,6,177
9217,4,26,56,331
9218,19,41,71,71
9219,0,0,0,0
9220,25,55,85,360
9221,0,0,0,0
9222,2,2,2,204
9223,27,55,85,360
9224,3,7,37,37
9225,0,0,0,0
9226,25,55,85,360
9227,6,8,8,283
9228,10,10,10,10
9229,0,0,0,0
9230,23,31,61,151
9231,0,0,0,0
9232,24,54,84,359
9233,0,0,0,0
9234,0,0,0,0
9235,2,13,31,300
9236,18,43,73,348
9237,0,0,0,0
9238,28,58,88,88
9239,9,18,28,267
9240,0,0,0,0
9241,0,0,0,217
9242,23,23,23,23
9243,28,58,88,363
9244,26,56,81,356
9245,0,0,0,0
9246,8,30,51,51
9247,0,0,0,0
9248,26,56,86,86
9249,0,0,0,0
9250,29,59,89,364
9251,0,0,0,0
9252,11,41,71,339
9253,0,0,0,0
9254,30,60,90,365
9255,26,49,79,79
9256,0,1,3,7
9257,0,27,57,57
9258,8,17,24,166
9259,0,26,56,331
9260,0,0,0,0
9261,12,34,61,330
9262,0,0,0,274
9263,23,53,83,83
9264,0,0,0,0
9265,8,8,17,17
9266,10,26,56,331
9267,30,60,90,365
9268,30,60,90,365
9269,0,0,0,0
9270,0,0,0,0
9271,0,0,0,0
9272,9,14,22,276
9273,0,0,0,0
9274,13,38,57,89
9275,30,60,90,365
9276,0,0,0,0
9277,0,0,0,0
9278,25,55,85,175
9279,27,57,87,87
9280,17,30,46,138
9281,6,32,60,335
9282,17,47,77,352
9283,0,16,26,273
9284,0,0,29,304
9285,23,37,58,333
9286,19,49,79,351
9287,8,8,8,8
9288,1,31,60,60
9289,0,0,0,0
9290,1,30,30,30
9291,20,49,79,80
9292,28,28,28,284
9293,8,13,30,292
9294,8,23,33,286
9295,8,18,48,323
9296,30,55,66,341
9297,19,43,63,109
9298,0,30,60,150
9299,29,53,53,301
9300,25,55,85,85
9301,1,17,26,301
9302,0,0,0,0
9303,28,58,88,88
9304,18,42,62,62
9305,28,57,83,100
9306,8,24,51,287
9307,0,0,0,14
9308,11,35,65,65
9309,6,6,9,9
9310,2,26,55,55
9311,23,23,23,267
9312,30,60,90,365
9313,0,0,0,0
9314,23,51,81,355
9315,19,49,79,79
9316,0,0,0,0
9317,15,40,70,345
9318,0,0,0,0
9319,0,0,0,0
9320,18,48,78,353
9321,0,0,12,286
9322,0,0,0,0
9323,16,45,68,68
9324,1,6,6,232
9325,29,59,89,364
9326,11,41,71,346
9327,10,28,58,58
9328,0,23,53,53
9329,28,58,88,363
9330,23,49,79,105
9331,2,2,3,62
9332,18,37,63,153
9333,0,0,30,152
9334,0,0,20,96
9335,25,55,85,360
9336,12,33,33,275
9337,13,38,61,142
9338,15,35,64,338
9339,30,60,90,180
9340,0,17,27,302
9341,12,34,61,334
9342,0,0,2,2
9343,29,59,89,364
9344,1,31,61,336
9345,23,53,83,172
9346,30,60,90,365
9347,3,13,43,318
9348,0,0,0,122
9349,12,28,36,302
9350,9,14,20,238
9351,17,40,60,331
9352,1,2,2,168
9353,0,1,5,65
9354,13,31,48,170
9355,2,2,21,21
9356,16,45,74,74
9357,29,52,82,357
9358,5,26,26,89
9359,14,23,48,306
9360,29,59,89,364
9361,9,32,62,336
9362,0,0,0,0
9363,30,60,90,365
9364,17,36,36,283
9365,8,36,66,340
9366,8,37,67,67
9367,0,0,0,0
9368,5,24,35,197
9369,17,17,17,91
9370,11,29,38,120
9371,6,22,45,129
9372,20,20,31,31
9373,0,0,5,280
9374,0,0,0,0
9375,9,25,47,320
9376,22,52,78,168
9377,22,52,82,357
9378,0,0,0,0
9379,13,42,70,71
9380,29,59,89,89
9381,0,0,0,183
9382,19,48,48,48
9383,7,17,22,284
9384,23,27,52,325
9385,17,47,77,352
9386,24,43,73,104
9387,6,12,18,153
9388,13,21,33,33
9389,18,48,78,353
9390,30,60,90,365
9391,0,0,0,0
9392,0,0,0,259
9393,5,13,30,298
9394,30,60,90,180
9395,0,0,0,0
9396,15,40,70,70
9397,30,60,90,365
9398,0,4,34,34
9399,30,60,90,180
9400,29,59,89,364
9401,28,55,78,351
9402,14,36,66,156
9403,0,0,0,213
9404,30,60,90,365
9405,12,26,46,132
9406,5,12,17,270
9407,1,6,9,194
9408,30,60,90,365
9409,0,0,0,0
9410,1,31,61,61
9411,4,13,22,44
9412,3,3,4,218
9413,28,58,81,356
9414,28,58,88,363
9415,13,28,28,297
9416,2,14,29,289
9417,26,40,70,70
9418,27,57,87,177
9419,0,0,0,0
9420,0,1,31,306
9421,17,30,55,324
9422,29,59,89,178
9423,30,60,90,179
9424,30,60,90,365
9425,10,10,10,88
9426,27,57,87,87
9427,8,11,20,252
9428,0,0,0,0
9429,28,58,88,363
9430,15,15,17,292
9431,0,9,39,314
9432,4,27,57,147
9433,29,59,89,179
9434,29,59,89,364
9435,30,60,90,365
9436,3,21,21,21
9437,29,59,89,364
9438,10,14,22,289
9439,30,60,90,180
9440,27,57,87,362
9441,30,60,90,365
9442,27,57,87,362
9443,13,41,71,84
9444,13,43,73,348
9445,30,54,84,359
9446,29,59,89,364
9447,30,60,90,365
9448,18,28,42,317
9449,16,34,46,313
9450,1,24,44,319
9451,30,60,90,365
9452,9,39,69,344
9453,0,0,0,88
9454,14,44,74,349
9455,30,60,90,365
9456,1,31,61,336
9457,20,50,80,80
9458,18,46,49,310
9459,30,60,90,180
9460,1,31,61,336
9461,28,53,77,339
9462,10,34,62,327
9463,30,60,90,365
9464,30,60,90,180
9465,28,58,69,98
9466,29,59,89,364
9467,28,53,77,221
9468,30,60,90,365
9469,30,60,89,89
9470,29,59,89,364
9471,0,0,0,0
9472,0,0,0,0
9473,30,60,90,90
9474,28,58,88,363
9475,1,31,61,329
9476,29,44,58,330
9477,0,0,0,0
9478,0,0,3,3
9479,0,0,0,0
9480,27,42,56,269
9481,23,53,83,173
9482,29,59,89,364
9483,14,42,72,72
9484,30,60,90,365
9485,0,1,31,306
9486,27,56,86,86
9487,27,57,87,87
9488,1,16,24,275
9489,0,0,0,0
9490,23,53,83,358
9491,19,49,79,79
9492,0,0,0,0
9493,20,50,80,355
9494,30,60,90,365
9495,24,32,32,307
9496,30,60,90,365
9497,0,1,18,18
9498,12,12,12,273
9499,4,16,29,161
9500,30,60,90,365
9501,29,59,89,364
9502,30,60,90,365
9503,11,41,71,161
9504,29,59,89,179
9505,30,60,90,365
9506,29,59,89,89
9507,28,53,77,160
9508,9,9,9,265
9509,0,0,30,305
9510,25,55,85,360
9511,30,60,90,365
9512,30,60,90,90
9513,0,0,0,0
9514,30,60,90,365
9515,30,60,90,365
9516,30,60,90,365
9517,30,60,90,365
9518,1,1,1,42
9519,28,58,88,363
9520,16,18,42,132
9521,20,20,23,293
9522,30,60,90,365
9523,22,52,82,172
9524,29,59,89,364
9525,29,59,69,328
9526,8,36,66,333
9527,30,60,90,365
9528,12,27,46,316
9529,7,7,9,278
9530,19,40,67,67
9531,30,60,90,90
9532,0,0,0,0
9533,29,59,89,364
9534,0,28,58,333
9535,30,60,90,365
9536,12,23,23,292
9537,30,44,65,333
9538,10,29,44,129
9539,0,30,60,335
9540,7,29,58,58
9541,28,53,77,338
9542,30,60,90,179
9543,0,0,0,0
9544,0,0,0,243
9545,30,60,90,365
9546,30,57,87,362
9547,0,1,31,306
9548,30,60,90,364
9549,0,0,0,43
9550,1,31,61,336
9551,21,51,80,80
9552,30,60,90,365
9553,6,14,44,133
9554,2,32,62,337
9555,0,0,0,0
9556,23,53,83,358
9557,29,59,89,179
9558,30,60,90,358
9559,29,59,89,364
9560,30,30,53,328
9561,30,60,90,365
9562,0,0,0,0
9563,0,0,2,2
9564,4,8,8,238
9565,0,0,30,305
9566,30,60,90,365
9567,19,49,79,79
9568,0,0,0,121
9569,29,59,86,86
9570,30,60,90,90
9571,30,60,90,180
9572,16,38,61,115
9573,27,57,87,353
9574,0,0,0,0
9575,30,60,90,90
9576,0,1,1,68
9577,29,52,82,357
9578,30,60,90,365
9579,30,60,90,365
9580,30,49,53,312
9581,4,34,64,339
9582,30,60,90,365
9583,21,41,68,158
9584,30,60,90,365
9585,30,60,90,365
9586,30,55,82,357
9587,30,49,53,312
9588,5,21,40,63
9589,0,0,0,0
9590,13,43,73,163
9591,30,49,53,312
9592,16,38,64,154
9593,30,60,90,365
9594,30,60,90,365
9595,30,60,90,365
9596,30,60,90,365
9597,27,46,70,82
9598,30,60,90,365
9599,24,48,68,343
9600,29,59,89,364
9601,7,10,37,118
9602,5,22,44,247
9603,17,41,67,342
9604,30,49,53,312
9605,4,29,59,59
9606,21,51,81,81
9607,30,60,90,365
9608,3,32,54,87
9609,16,42,70,70
9610,30,60,90,365
9611,7,14,39,39
9612,18,48,70,192
9613,26,56,86,86
9614,30,60,90,365
9615,26,38,41,301
9616,29,49,63,247
9617,2,25,55,55
9618,0,0,0,0
9619,27,57,63,319
9620,25,55,85,175
9621,19,49,79,79
9622,30,60,90,365
9623,21,41,70,282
9624,21,47,75,350
9625,13,43,70,162
9626,30,60,63,322
9627,28,58,88,363
9628,27,57,84,359
9629,10,31,48,48
9630,8,16,37,37
9631,30,60,90,365
9632,25,25,39,39
9633,12,25,48,48
9634,21,46,72,347
9635,30,60,90,365
9636,0,0,0,0
9637,29,59,89,364
9638,3,3,16,28
9639,0,0,0,0
9640,0,0,0,0
9641,30,50,66,325
9642,30,60,90,365
9643,19,34,55,322
9644,30,60,90,365
9645,30,49,53,313
9646,13,13,30,305
9647,12,12,42,42
9648,30,54,76,340
9649,30,60,90,365
9650,26,56,86,86
9651,30,60,90,365
9652,29,59,89,364
9653,7,29,34,294
9654,27,54,79,79
9655,24,54,84,174
9656,30,60,90,365
9657,30,60,90,365
9658,30,60,90,365
9659,30,49,53,312
9660,30,49,53,312
9661,1,13,30,305
9662,2,2,2,4
9663,0,0,0,0
9664,6,12,23,86
9665,13,14,44,44
9666,9,15,32,32
9667,3,12,42,42
9668,30,60,90,365
9669,2,4,8,191
9670,30,49,53,313
9671,30,49,53,313
9672,5,13,27,110
9673,30,49,53,313
9674,1,31,61,74
9675,30,60,72,330
9676,30,60,90,365
9677,29,59,89,364
9678,30,60,90,365
9679,17,47,77,77
9680,21,51,81,356
9681,19,45,71,155
9682,21,51,73,163
9683,6,16,40,81
9684,30,60,90,365
9685,30,60,90,365
9686,4,14,44,44
9687,13,31,61,61
9688,1,31,61,61
9689,2,15,26,268
9690,30,49,53,312
9691,5,12,20,42
9692,29,31,53,316
9693,30,60,90,365
9694,30,60,90,365
9695,30,60,84,359
9696,30,60,90,365
9697,16,38,49,316
9698,30,60,74,336
9699,16,20,20,20
9700,0,0,0,0
9701,15,25,47,47
9702,0,0,0,0
9703,24,54,83,83
9704,0,0,20,20
9705,30,49,53,312
9706,30,49,53,312
9707,0,0,0,0
9708,27,57,87,241
9709,30,60,90,365
9710,0,2,7,225
9711,30,60,87,362
9712,5,27,48,258
9713,30,60,90,365
9714,11,21,44,103
9715,16,46,76,166
9716,8,30,60,60
9717,30,54,59,317
9718,0,0,0,0
9719,7,37,67,280
9720,0,0,0,0
9721,30,60,90,365
9722,11,23,32,284
9723,30,60,90,365
9724,30,60,90,365
9725,30,60,90,365
9726,30,59,86,86
9727,12,40,63,338
9728,22,47,77,352
9729,28,58,88,88
9730,29,59,89,364
9731,0,0,0,236
9732,5,9,9,244
9733,1,1,1,263
9734,30,60,90,365
9735,23,44,67,226
9736,5,19,32,45
9737,28,58,88,241
9738,30,60,90,365
9739,21,50,80,170
9740,27,52,74,348
9741,23,46,72,347
9742,20,49,79,354
9743,30,59,89,364
